Mozilla_TCs\TC1.html,Mozilla_TCs\TC181.html,0.74657536
Mozilla_TCs\TC1.html,Mozilla_TCs\TC182.html,0.74666667
Mozilla_TCs\TC1.html,Mozilla_TCs\TC183.html,0.7338129
Mozilla_TCs\TC1.html,Mozilla_TCs\TC184.html,0.71428573
Mozilla_TCs\TC1.html,Mozilla_TCs\TC185.html,0.71428573
Mozilla_TCs\TC1.html,Mozilla_TCs\TC186.html,0.7310345
Mozilla_TCs\TC1.html,Mozilla_TCs\TC187.html,0.8
Mozilla_TCs\TC1.html,Mozilla_TCs\TC188.html,0.79844964
Mozilla_TCs\TC1.html,Mozilla_TCs\TC189.html,0.8
Mozilla_TCs\TC1.html,Mozilla_TCs\TC19.html,0.7777778
Mozilla_TCs\TC1.html,Mozilla_TCs\TC190.html,0.8034682
Mozilla_TCs\TC1.html,Mozilla_TCs\TC191.html,0.7592592
Mozilla_TCs\TC1.html,Mozilla_TCs\TC192.html,0.8269231
Mozilla_TCs\TC1.html,Mozilla_TCs\TC193.html,0.7733333
Mozilla_TCs\TC1.html,Mozilla_TCs\TC194.html,0.719697
Mozilla_TCs\TC1.html,Mozilla_TCs\TC195.html,0.7761194
Mozilla_TCs\TC1.html,Mozilla_TCs\TC196.html,0.73109245
Mozilla_TCs\TC1.html,Mozilla_TCs\TC197.html,0.75
Mozilla_TCs\TC1.html,Mozilla_TCs\TC198.html,0.7622378
Mozilla_TCs\TC1.html,Mozilla_TCs\TC199.html,0.7241379
Mozilla_TCs\TC1.html,Mozilla_TCs\TC2.html,0.57462686
Mozilla_TCs\TC1.html,Mozilla_TCs\TC20.html,0.7808219
Mozilla_TCs\TC1.html,Mozilla_TCs\TC200.html,0.75409836
Mozilla_TCs\TC1.html,Mozilla_TCs\TC201.html,0.73770493
Mozilla_TCs\TC1.html,Mozilla_TCs\TC202.html,0.7518797
Mozilla_TCs\TC1.html,Mozilla_TCs\TC203.html,0.7253521
Mozilla_TCs\TC1.html,Mozilla_TCs\TC204.html,0.729927
Mozilla_TCs\TC1.html,Mozilla_TCs\TC205.html,0.7443609
Mozilla_TCs\TC1.html,Mozilla_TCs\TC206.html,0.74657536
Mozilla_TCs\TC1.html,Mozilla_TCs\TC207.html,0.76404494
Mozilla_TCs\TC1.html,Mozilla_TCs\TC208.html,0.6967213
Mozilla_TCs\TC1.html,Mozilla_TCs\TC209.html,0.784
Mozilla_TCs\TC1.html,Mozilla_TCs\TC21.html,0.7777778
Mozilla_TCs\TC1.html,Mozilla_TCs\TC210.html,0.7446809
Mozilla_TCs\TC1.html,Mozilla_TCs\TC211.html,0.7246377
Mozilla_TCs\TC1.html,Mozilla_TCs\TC212.html,0.74452555
Mozilla_TCs\TC1.html,Mozilla_TCs\TC213.html,0.78531075
Mozilla_TCs\TC1.html,Mozilla_TCs\TC214.html,0.7173913
Mozilla_TCs\TC1.html,Mozilla_TCs\TC215.html,0.7218045
Mozilla_TCs\TC1.html,Mozilla_TCs\TC216.html,0.7651515
Mozilla_TCs\TC1.html,Mozilla_TCs\TC217.html,0.7410072
Mozilla_TCs\TC1.html,Mozilla_TCs\TC218.html,0.7413793
Mozilla_TCs\TC1.html,Mozilla_TCs\TC219.html,0.75418997
Mozilla_TCs\TC1.html,Mozilla_TCs\TC22.html,0.7823129
Mozilla_TCs\TC1.html,Mozilla_TCs\TC220.html,0.7630058
Mozilla_TCs\TC1.html,Mozilla_TCs\TC221.html,0.76642334
Mozilla_TCs\TC1.html,Mozilla_TCs\TC222.html,0.8425926
Mozilla_TCs\TC1.html,Mozilla_TCs\TC223.html,0.79591835
Mozilla_TCs\TC1.html,Mozilla_TCs\TC224.html,0.82198954
Mozilla_TCs\TC1.html,Mozilla_TCs\TC225.html,0.82142854
Mozilla_TCs\TC1.html,Mozilla_TCs\TC226.html,0.822335
Mozilla_TCs\TC1.html,Mozilla_TCs\TC227.html,0.7777778
Mozilla_TCs\TC1.html,Mozilla_TCs\TC228.html,0.8066667
Mozilla_TCs\TC1.html,Mozilla_TCs\TC229.html,0.81410253
Mozilla_TCs\TC1.html,Mozilla_TCs\TC23.html,0.795082
Mozilla_TCs\TC1.html,Mozilla_TCs\TC230.html,0.80921054
Mozilla_TCs\TC1.html,Mozilla_TCs\TC24.html,0.768
Mozilla_TCs\TC1.html,Mozilla_TCs\TC25.html,0.7923077
Mozilla_TCs\TC1.html,Mozilla_TCs\TC26.html,0.81666666
Mozilla_TCs\TC1.html,Mozilla_TCs\TC27.html,0.8064516
Mozilla_TCs\TC1.html,Mozilla_TCs\TC28.html,0.74233127
Mozilla_TCs\TC1.html,Mozilla_TCs\TC29.html,0.7567568
Mozilla_TCs\TC1.html,Mozilla_TCs\TC3.html,0.6363636
Mozilla_TCs\TC1.html,Mozilla_TCs\TC30.html,0.75
Mozilla_TCs\TC1.html,Mozilla_TCs\TC31.html,0.75
Mozilla_TCs\TC1.html,Mozilla_TCs\TC32.html,0.7485714
Mozilla_TCs\TC1.html,Mozilla_TCs\TC33.html,0.7684729
Mozilla_TCs\TC1.html,Mozilla_TCs\TC34.html,0.76842105
Mozilla_TCs\TC1.html,Mozilla_TCs\TC35.html,0.7383721
Mozilla_TCs\TC1.html,Mozilla_TCs\TC36.html,0.74712646
Mozilla_TCs\TC1.html,Mozilla_TCs\TC37.html,0.7684729
Mozilla_TCs\TC1.html,Mozilla_TCs\TC38.html,0.74418604
Mozilla_TCs\TC1.html,Mozilla_TCs\TC39.html,0.78756475
Mozilla_TCs\TC1.html,Mozilla_TCs\TC4.html,0.6056338
Mozilla_TCs\TC1.html,Mozilla_TCs\TC40.html,0.7828283
Mozilla_TCs\TC1.html,Mozilla_TCs\TC41.html,0.7643979
Mozilla_TCs\TC1.html,Mozilla_TCs\TC42.html,0.75842696
Mozilla_TCs\TC1.html,Mozilla_TCs\TC43.html,0.7918552
Mozilla_TCs\TC1.html,Mozilla_TCs\TC44.html,0.7934272
Mozilla_TCs\TC1.html,Mozilla_TCs\TC45.html,0.7720207
Mozilla_TCs\TC1.html,Mozilla_TCs\TC46.html,0.75
Mozilla_TCs\TC1.html,Mozilla_TCs\TC47.html,0.7821782
Mozilla_TCs\TC1.html,Mozilla_TCs\TC48.html,0.7755102
Mozilla_TCs\TC1.html,Mozilla_TCs\TC49.html,0.7643678
Mozilla_TCs\TC1.html,Mozilla_TCs\TC5.html,0.52212393
Mozilla_TCs\TC1.html,Mozilla_TCs\TC50.html,0.7748691
Mozilla_TCs\TC1.html,Mozilla_TCs\TC51.html,0.75714284
Mozilla_TCs\TC1.html,Mozilla_TCs\TC52.html,0.7160494
Mozilla_TCs\TC1.html,Mozilla_TCs\TC53.html,0.7513812
Mozilla_TCs\TC1.html,Mozilla_TCs\TC54.html,0.7830688
Mozilla_TCs\TC1.html,Mozilla_TCs\TC55.html,0.7986577
Mozilla_TCs\TC1.html,Mozilla_TCs\TC56.html,0.77397263
Mozilla_TCs\TC1.html,Mozilla_TCs\TC57.html,0.84549356
Mozilla_TCs\TC1.html,Mozilla_TCs\TC58.html,0.80128205
Mozilla_TCs\TC1.html,Mozilla_TCs\TC59.html,0.7559055
Mozilla_TCs\TC1.html,Mozilla_TCs\TC6.html,0.0869565
Mozilla_TCs\TC1.html,Mozilla_TCs\TC60.html,0.7905406
Mozilla_TCs\TC1.html,Mozilla_TCs\TC61.html,0.81463414
Mozilla_TCs\TC1.html,Mozilla_TCs\TC62.html,0.7307692
Mozilla_TCs\TC1.html,Mozilla_TCs\TC63.html,0.8203883
Mozilla_TCs\TC1.html,Mozilla_TCs\TC64.html,0.7746479
Mozilla_TCs\TC1.html,Mozilla_TCs\TC65.html,0.7832168
Mozilla_TCs\TC1.html,Mozilla_TCs\TC66.html,0.78
Mozilla_TCs\TC1.html,Mozilla_TCs\TC67.html,0.81865287
Mozilla_TCs\TC1.html,Mozilla_TCs\TC68.html,0.76859504
Mozilla_TCs\TC1.html,Mozilla_TCs\TC69.html,0.78740156
Mozilla_TCs\TC1.html,Mozilla_TCs\TC7.html,0.71014494
Mozilla_TCs\TC1.html,Mozilla_TCs\TC70.html,0.78947365
Mozilla_TCs\TC1.html,Mozilla_TCs\TC71.html,0.73333335
Mozilla_TCs\TC1.html,Mozilla_TCs\TC72.html,0.79452056
Mozilla_TCs\TC1.html,Mozilla_TCs\TC73.html,0.8176795
Mozilla_TCs\TC1.html,Mozilla_TCs\TC74.html,0.80473375
Mozilla_TCs\TC1.html,Mozilla_TCs\TC75.html,0.7939394
Mozilla_TCs\TC1.html,Mozilla_TCs\TC76.html,0.75886524
Mozilla_TCs\TC1.html,Mozilla_TCs\TC77.html,0.80423284
Mozilla_TCs\TC1.html,Mozilla_TCs\TC78.html,0.7699115
Mozilla_TCs\TC1.html,Mozilla_TCs\TC79.html,0.7734375
Mozilla_TCs\TC1.html,Mozilla_TCs\TC8.html,0.6891892
Mozilla_TCs\TC1.html,Mozilla_TCs\TC80.html,0.76744187
Mozilla_TCs\TC1.html,Mozilla_TCs\TC81.html,0.8169935
Mozilla_TCs\TC1.html,Mozilla_TCs\TC82.html,0.76724136
Mozilla_TCs\TC1.html,Mozilla_TCs\TC83.html,0.766129
Mozilla_TCs\TC1.html,Mozilla_TCs\TC84.html,0.7297298
Mozilla_TCs\TC1.html,Mozilla_TCs\TC85.html,0.74390244
Mozilla_TCs\TC1.html,Mozilla_TCs\TC86.html,0.75
Mozilla_TCs\TC1.html,Mozilla_TCs\TC87.html,0.7529412
Mozilla_TCs\TC1.html,Mozilla_TCs\TC88.html,0.74698794
Mozilla_TCs\TC1.html,Mozilla_TCs\TC89.html,0.7675676
Mozilla_TCs\TC1.html,Mozilla_TCs\TC9.html,0.6760563
Mozilla_TCs\TC1.html,Mozilla_TCs\TC90.html,0.735849
Mozilla_TCs\TC1.html,Mozilla_TCs\TC91.html,0.735849
Mozilla_TCs\TC1.html,Mozilla_TCs\TC92.html,0.69343066
Mozilla_TCs\TC1.html,Mozilla_TCs\TC93.html,0.72
Mozilla_TCs\TC1.html,Mozilla_TCs\TC94.html,0.705036
Mozilla_TCs\TC1.html,Mozilla_TCs\TC95.html,0.70714283
Mozilla_TCs\TC1.html,Mozilla_TCs\TC96.html,0.7724551
Mozilla_TCs\TC1.html,Mozilla_TCs\TC97.html,0.71428573
Mozilla_TCs\TC1.html,Mozilla_TCs\TC98.html,0.7470588
Mozilla_TCs\TC1.html,Mozilla_TCs\TC99.html,0.7803468
Mozilla_TCs\TC10.html,Mozilla_TCs\TC100.html,0.78651685
Mozilla_TCs\TC10.html,Mozilla_TCs\TC101.html,0.7592592
Mozilla_TCs\TC10.html,Mozilla_TCs\TC102.html,0.77380955
Mozilla_TCs\TC10.html,Mozilla_TCs\TC103.html,0.78787875
Mozilla_TCs\TC10.html,Mozilla_TCs\TC104.html,0.7628205
Mozilla_TCs\TC10.html,Mozilla_TCs\TC105.html,0.7701863
Mozilla_TCs\TC10.html,Mozilla_TCs\TC106.html,0.76785713
Mozilla_TCs\TC10.html,Mozilla_TCs\TC107.html,0.7759563
Mozilla_TCs\TC10.html,Mozilla_TCs\TC108.html,0.78947365
Mozilla_TCs\TC10.html,Mozilla_TCs\TC109.html,0.7802198
Mozilla_TCs\TC10.html,Mozilla_TCs\TC11.html,0.7191781
Mozilla_TCs\TC10.html,Mozilla_TCs\TC110.html,0.73426574
Mozilla_TCs\TC10.html,Mozilla_TCs\TC111.html,0.77070063
Mozilla_TCs\TC10.html,Mozilla_TCs\TC112.html,0.75352114
Mozilla_TCs\TC10.html,Mozilla_TCs\TC113.html,0.760274
Mozilla_TCs\TC10.html,Mozilla_TCs\TC114.html,0.74496645
Mozilla_TCs\TC10.html,Mozilla_TCs\TC115.html,0.75
Mozilla_TCs\TC10.html,Mozilla_TCs\TC116.html,0.745098
Mozilla_TCs\TC10.html,Mozilla_TCs\TC117.html,0.7430556
Mozilla_TCs\TC10.html,Mozilla_TCs\TC118.html,0.8
Mozilla_TCs\TC10.html,Mozilla_TCs\TC119.html,0.75
Mozilla_TCs\TC10.html,Mozilla_TCs\TC12.html,0.62758625
Mozilla_TCs\TC10.html,Mozilla_TCs\TC120.html,0.75595236
Mozilla_TCs\TC10.html,Mozilla_TCs\TC121.html,0.7862069
Mozilla_TCs\TC10.html,Mozilla_TCs\TC122.html,0.78205127
Mozilla_TCs\TC10.html,Mozilla_TCs\TC123.html,0.79738563
Mozilla_TCs\TC10.html,Mozilla_TCs\TC124.html,0.7808219
Mozilla_TCs\TC10.html,Mozilla_TCs\TC125.html,0.8125
Mozilla_TCs\TC10.html,Mozilla_TCs\TC126.html,0.8469388
Mozilla_TCs\TC10.html,Mozilla_TCs\TC127.html,0.7567568
Mozilla_TCs\TC10.html,Mozilla_TCs\TC128.html,0.79310346
Mozilla_TCs\TC10.html,Mozilla_TCs\TC129.html,0.79012346
Mozilla_TCs\TC10.html,Mozilla_TCs\TC13.html,0.6917293
Mozilla_TCs\TC10.html,Mozilla_TCs\TC130.html,0.77868855
Mozilla_TCs\TC10.html,Mozilla_TCs\TC131.html,0.775
Mozilla_TCs\TC10.html,Mozilla_TCs\TC132.html,0.7722222
Mozilla_TCs\TC10.html,Mozilla_TCs\TC133.html,0.76836157
Mozilla_TCs\TC10.html,Mozilla_TCs\TC134.html,0.77653635
Mozilla_TCs\TC10.html,Mozilla_TCs\TC135.html,0.75301206
Mozilla_TCs\TC10.html,Mozilla_TCs\TC136.html,0.7588235
Mozilla_TCs\TC10.html,Mozilla_TCs\TC137.html,0.7337662
Mozilla_TCs\TC10.html,Mozilla_TCs\TC138.html,0.7307692
Mozilla_TCs\TC10.html,Mozilla_TCs\TC139.html,0.7409638
Mozilla_TCs\TC10.html,Mozilla_TCs\TC14.html,0.55
Mozilla_TCs\TC10.html,Mozilla_TCs\TC140.html,0.765625
Mozilla_TCs\TC10.html,Mozilla_TCs\TC141.html,0.74172187
Mozilla_TCs\TC10.html,Mozilla_TCs\TC142.html,0.74691355
Mozilla_TCs\TC10.html,Mozilla_TCs\TC143.html,0.73333335
Mozilla_TCs\TC10.html,Mozilla_TCs\TC144.html,0.7643979
Mozilla_TCs\TC10.html,Mozilla_TCs\TC145.html,0.75
Mozilla_TCs\TC10.html,Mozilla_TCs\TC146.html,0.7580645
Mozilla_TCs\TC10.html,Mozilla_TCs\TC147.html,0.75418997
Mozilla_TCs\TC10.html,Mozilla_TCs\TC148.html,0.74860334
Mozilla_TCs\TC10.html,Mozilla_TCs\TC149.html,0.7456647
Mozilla_TCs\TC10.html,Mozilla_TCs\TC15.html,0.6492537
Mozilla_TCs\TC10.html,Mozilla_TCs\TC150.html,0.7409638
Mozilla_TCs\TC10.html,Mozilla_TCs\TC151.html,0.7371795
Mozilla_TCs\TC10.html,Mozilla_TCs\TC152.html,0.8538813
Mozilla_TCs\TC10.html,Mozilla_TCs\TC153.html,0.8031088
Mozilla_TCs\TC10.html,Mozilla_TCs\TC154.html,0.87603307
Mozilla_TCs\TC10.html,Mozilla_TCs\TC155.html,0.8173913
Mozilla_TCs\TC10.html,Mozilla_TCs\TC156.html,0.83189654
Mozilla_TCs\TC10.html,Mozilla_TCs\TC157.html,0.7755102
Mozilla_TCs\TC10.html,Mozilla_TCs\TC158.html,0.75838923
Mozilla_TCs\TC10.html,Mozilla_TCs\TC159.html,0.74626863
Mozilla_TCs\TC10.html,Mozilla_TCs\TC16.html,0.6691177
Mozilla_TCs\TC10.html,Mozilla_TCs\TC160.html,0.75714284
Mozilla_TCs\TC10.html,Mozilla_TCs\TC161.html,0.804054
Mozilla_TCs\TC10.html,Mozilla_TCs\TC162.html,0.75
Mozilla_TCs\TC10.html,Mozilla_TCs\TC163.html,0.7446809
Mozilla_TCs\TC10.html,Mozilla_TCs\TC164.html,0.7109375
Mozilla_TCs\TC10.html,Mozilla_TCs\TC165.html,0.75373137
Mozilla_TCs\TC10.html,Mozilla_TCs\TC166.html,0.74615383
Mozilla_TCs\TC10.html,Mozilla_TCs\TC167.html,0.7987422
Mozilla_TCs\TC10.html,Mozilla_TCs\TC168.html,0.7443609
Mozilla_TCs\TC10.html,Mozilla_TCs\TC169.html,0.76760566
Mozilla_TCs\TC10.html,Mozilla_TCs\TC17.html,0.7596899
Mozilla_TCs\TC10.html,Mozilla_TCs\TC170.html,0.74615383
Mozilla_TCs\TC10.html,Mozilla_TCs\TC171.html,0.76153845
Mozilla_TCs\TC10.html,Mozilla_TCs\TC172.html,0.7384615
Mozilla_TCs\TC10.html,Mozilla_TCs\TC173.html,0.76984125
Mozilla_TCs\TC10.html,Mozilla_TCs\TC174.html,0.7642857
Mozilla_TCs\TC10.html,Mozilla_TCs\TC175.html,0.75714284
Mozilla_TCs\TC10.html,Mozilla_TCs\TC176.html,0.75886524
Mozilla_TCs\TC10.html,Mozilla_TCs\TC177.html,0.7536232
Mozilla_TCs\TC10.html,Mozilla_TCs\TC178.html,0.75949365
Mozilla_TCs\TC10.html,Mozilla_TCs\TC179.html,0.7832168
Mozilla_TCs\TC10.html,Mozilla_TCs\TC18.html,0.7941176
Mozilla_TCs\TC10.html,Mozilla_TCs\TC180.html,0.74452555
Mozilla_TCs\TC10.html,Mozilla_TCs\TC181.html,0.79113925
Mozilla_TCs\TC10.html,Mozilla_TCs\TC182.html,0.79012346
Mozilla_TCs\TC10.html,Mozilla_TCs\TC183.html,0.78145695
Mozilla_TCs\TC10.html,Mozilla_TCs\TC184.html,0.7591241
Mozilla_TCs\TC10.html,Mozilla_TCs\TC185.html,0.7569444
Mozilla_TCs\TC10.html,Mozilla_TCs\TC186.html,0.7692308
Mozilla_TCs\TC10.html,Mozilla_TCs\TC187.html,0.7955801
Mozilla_TCs\TC10.html,Mozilla_TCs\TC188.html,0.7925926
Mozilla_TCs\TC10.html,Mozilla_TCs\TC189.html,0.8080808
Mozilla_TCs\TC10.html,Mozilla_TCs\TC19.html,0.7816901
Mozilla_TCs\TC10.html,Mozilla_TCs\TC190.html,0.8055556
Mozilla_TCs\TC10.html,Mozilla_TCs\TC191.html,0.79190755
Mozilla_TCs\TC10.html,Mozilla_TCs\TC192.html,0.79113925
Mozilla_TCs\TC10.html,Mozilla_TCs\TC193.html,0.7612903
Mozilla_TCs\TC10.html,Mozilla_TCs\TC194.html,0.7266187
Mozilla_TCs\TC10.html,Mozilla_TCs\TC195.html,0.78014183
Mozilla_TCs\TC10.html,Mozilla_TCs\TC196.html,0.7480315
Mozilla_TCs\TC10.html,Mozilla_TCs\TC197.html,0.7297298
Mozilla_TCs\TC10.html,Mozilla_TCs\TC198.html,0.74149656
Mozilla_TCs\TC10.html,Mozilla_TCs\TC199.html,0.6890756
Mozilla_TCs\TC10.html,Mozilla_TCs\TC2.html,0.6821192
Mozilla_TCs\TC10.html,Mozilla_TCs\TC20.html,0.7922078
Mozilla_TCs\TC10.html,Mozilla_TCs\TC200.html,0.7596899
Mozilla_TCs\TC10.html,Mozilla_TCs\TC201.html,0.74418604
Mozilla_TCs\TC10.html,Mozilla_TCs\TC202.html,0.74820143
Mozilla_TCs\TC10.html,Mozilla_TCs\TC203.html,0.722973
Mozilla_TCs\TC10.html,Mozilla_TCs\TC204.html,0.7448276
Mozilla_TCs\TC10.html,Mozilla_TCs\TC205.html,0.75
Mozilla_TCs\TC10.html,Mozilla_TCs\TC206.html,0.7434211
Mozilla_TCs\TC10.html,Mozilla_TCs\TC207.html,0.7675676
Mozilla_TCs\TC10.html,Mozilla_TCs\TC208.html,0.7153846
Mozilla_TCs\TC10.html,Mozilla_TCs\TC209.html,0.75
Mozilla_TCs\TC10.html,Mozilla_TCs\TC21.html,0.7816901
Mozilla_TCs\TC10.html,Mozilla_TCs\TC210.html,0.74149656
Mozilla_TCs\TC10.html,Mozilla_TCs\TC211.html,0.70422536
Mozilla_TCs\TC10.html,Mozilla_TCs\TC212.html,0.7234043
Mozilla_TCs\TC10.html,Mozilla_TCs\TC213.html,0.75418997
Mozilla_TCs\TC10.html,Mozilla_TCs\TC214.html,0.7241379
Mozilla_TCs\TC10.html,Mozilla_TCs\TC215.html,0.7194245
Mozilla_TCs\TC10.html,Mozilla_TCs\TC216.html,0.73333335
Mozilla_TCs\TC10.html,Mozilla_TCs\TC217.html,0.7202797
Mozilla_TCs\TC10.html,Mozilla_TCs\TC218.html,0.77956986
Mozilla_TCs\TC10.html,Mozilla_TCs\TC219.html,0.78421056
Mozilla_TCs\TC10.html,Mozilla_TCs\TC22.html,0.7935484
Mozilla_TCs\TC10.html,Mozilla_TCs\TC220.html,0.8064516
Mozilla_TCs\TC10.html,Mozilla_TCs\TC221.html,0.75352114
Mozilla_TCs\TC10.html,Mozilla_TCs\TC222.html,0.84304935
Mozilla_TCs\TC10.html,Mozilla_TCs\TC223.html,0.79802954
Mozilla_TCs\TC10.html,Mozilla_TCs\TC224.html,0.8291457
Mozilla_TCs\TC10.html,Mozilla_TCs\TC225.html,0.8226601
Mozilla_TCs\TC10.html,Mozilla_TCs\TC226.html,0.8235294
Mozilla_TCs\TC10.html,Mozilla_TCs\TC227.html,0.7810651
